product_id;movie_id;movie_title;price;image;actors;Attribute (Name:Type:Position);Value (Value:Position);0;Kategoria;Powiązania;Kraj wydania;Reżyseria;Obsada;Polska wersja;Opis;EAN;Dział;Data premiery;Tytuł oryginalny;Kraj;Rok produkcji;Scenariusz;Kategoria wiekowa (MPAA);Czas trwania;Dodatki;Obraz;Video;Rozdzielczość;Region Blu-Ray;Opakowanie;Liczba nośników
42;91203;Nieśmiertelny [Blu-Ray];69.99;http://localhost/Kino/prestashop/img/p/42/42.jpg;Clancy Brown,James Cosmo,Celia Imrie,Jon Polito,Sean Connery,Christopher Lambert,Hugh Quarshie,Louis Guss,Damien Leake,Roxanne Hart,Christopher Malcolm,Beatie Edney,Peter Diamond,Gordon Sterne,Sheila Gish,Buckley Norris,Ted Maynard,Ian Reddington,Alan North,Sion Tudor Owen,Ron Berglas,Edward Wiley,John Cassady,Alistair Findlay,Ian Tyler,Peter Banks,James McKenna,Anthony Mannino,Anthony Fusco,Corinne Russell,Billy Hartman,Helena Stevens,Nicola Ramsey,Waldo Roeg,Francis Dux,Prince Howell;Jakość:select:0;BLU-RAY:0;-40.0;Akcja , Fantasy , Przygodowe;Nieśmiertelny;Polska;Russell Mulcahy;Clancy Brown, James Cosmo, Celia Imriewięcej;lektornapisy;Connor MacLeod jest nieśmiertelny. To jego dar i przekleństwo. Raniony w walkach nie ginie, ale musi patrzeć jak przemijają jego ukochani. Od ponad 400 lat tuła się po świecie tocząc pojedynki, walcząc w bitwach i obserwując zmienne koleje historii. Wie, że gdzieś u kresu tej drogi czeka go najważniejsza walka z ostatnim z nieśmiertelnych. Zasada jest prosta: nieśmiertelni na przestrzeni wieków walczą ze sobą, eliminując się nawzajem. Ostatni dwaj stoczą zaś bój o Wielką Nagrodę. Jest koniec XX wieku, Nowy Jork, Connor już wie, że zostało ich tylko dwóch. Zbliża się ostateczne rozstrzygnięcie.;5903018622620;BLU-RAY;2022-11-24;Highlander;Wielka Brytania;1986;Gregory Widen, Larry Ferguson, Peter Bellwood;TV-14;116;bezpośredni dostęp do scen, menu interaktywne;16:9, 1,85:1 anamorficzny;;1080p;B;blu-ray case;[1xBLU-RAY]
58;3480822;Czarna Wdowa (steelbook) [Blu-Ray 4K]+[Blu-Ray];69.99;http://localhost/Kino/prestashop/img/p/58/58.jpg;William Hurt,Ray Winstone,Scarlett Johansson,Rachel Weisz,Michelle Lee,Robert Pralgo,Olga Kurylenko,David Harbour,Andrew Byron,Kurt Yue,Jose Miguel Vasquez,O-T Fagbenle,Jacinte Blankenship,C.C. Smiff,Florence Pugh,Josh Henry,Ryan Kiera Armstrong,Liran Nathan,Cali Nelle,Violet McGraw,Marcel Dorian,Geoffrey D. Williams,Nanna Blondell,Lucy Jayne Murray,Georgia Curtis,Aubrey Cleland,Aria Brooks,Ever Anderson,Simona Zivkovska,Eniko Fulop,Doug Robson,Olivier Richters,Liani Samuel,Lewis Young,Yolanda Lynes,Claudia Heinz,Jade Ma,Jade Xu,Zhane Samuels,Ione Butler,Martin Razpopov,Nina Novich,Dawid Szatarski,Erin Jameson,Shaina West,Fatou Bah,Lucy Cork,Lauren Okadigbo,Aurélia Agel,Shawarah Battles,Tabby Bond,Madeleine Nicholls,Yasmin Riley,Fiona Griffiths,Svetlana Constantine,Zoltan Nagy,Judit Varga-Szathmary,Noel Krisztian Kozak,Ed Ashe,Valentina Herrera,Danielle Jalade,Sophie Colgrove,Caister Choi;Jakość:select:0;BLU-RAY 4K:0;0;Akcja;;Hiszpania;Cate Shortland;William Hurt, Ray Winstone, Scarlett Johanssonwięcej;dubbingnapisy;;8717418595371;BLU-RAY 4K;;Black Widow;USA;2021;Ned Benson, Eric Pearson, Jac Schaeffer;PG-13;133;bezpośredni dostęp do scen, menu interaktywne;16:9;HDR10;4K, 1080p;A, B, C;steelbook;[1xBLU-RAY], [1xBLU-RAY 4K]
63;83944;Rambo. Pierwsza Krew [Blu-Ray];69.99;http://localhost/Kino/prestashop/img/p/63/63.jpg;Sylvester Stallone,Chris Mulkey,Bruce Greenwood,Brian Dennehy,John McLiam,Bill McKinney,Stephen E. Miller,Richard Crenna,Alf Humphreys,Don MacKay,Charles A. Tamburro,Michael Talbott,Stephen Dimopoulos,David Caruso,Gary Hetherington,Alex Kliner,David Petersen,David L. Crowley,Jack Starrett,Donald Adams,Raimund Stamm,Patrick Stack,Robert Metcalfe,Mike Winlaw,Craig Huston,Ian Hutchinson,Amy Alexander,R.G. Miller,Earl Klein,Danny Wozna,Peter Lonstrup,David Menzies,Frank Richter,Grahman L. Galativk;Jakość:select:0;BLU-RAY:0;-110.00000000000001;Akcja , Przygodowe , Thrillery;Rambo - wszystkie części na 4K Ultra HD, Blu-Ray i DVD!,                                            Wybuchowy pakiet Rambo;Polska;Ted Kotcheff;Sylvester Stallone, Chris Mulkey, Bruce Greenwoodwięcej;lektornapisy;Kultowy film kina akcji.John Rambo (Sylvester Stallone), żołnierz jednostek specjalnych Armii Stanów Zjednoczonych, bohater wojny w Wietnamie, po wojnie postanawia odnaleźć przyjaciela z  frontu. W miasteczku, do którego dociera, wdaje się w konflikt z szeryfem. Po ucieczce z aresztu, rozpoczyna samotną wojnę ze ścigającą go policją i Gwardią Narodową. Powstrzymać go może tylko jego dawny dowódca Samuel Trautman (Richard Crenna), który szkolił Rambo w sztuce walki i przetrwania.;5903018622507;BLU-RAY;2022-11-24;Rambo: First Blood;USA;1982;Sylvester Stallone, David Morrell, William Sackheim, Michael Kozoll;TV-MA;93;bezpośredni dostęp do scen, menu interaktywne;16:9, 2,35:1 anamorficzny;;1080p;B;blu-ray case;[1xBLU-RAY]
70;83944;Rambo Trylogia [3DVD];79.99;http://localhost/Kino/prestashop/img/p/70/70.jpg;Sylvester Stallone,Chris Mulkey,Bruce Greenwood,Brian Dennehy,John McLiam,Bill McKinney,Stephen E. Miller,Richard Crenna,Alf Humphreys,Don MacKay,Charles A. Tamburro,Michael Talbott,Stephen Dimopoulos,David Caruso,Gary Hetherington,Alex Kliner,David Petersen,David L. Crowley,Jack Starrett,Donald Adams,Raimund Stamm,Patrick Stack,Robert Metcalfe,Mike Winlaw,Craig Huston,Ian Hutchinson,Amy Alexander,R.G. Miller,Earl Klein,Danny Wozna,Peter Lonstrup,David Menzies,Frank Richter,Grahman L. Galativk;Jakość:select:0;DVD:0;-100.00000000000001;Akcja , Sensacyjne , Przygodowe , Thrillery;Rambo - wszystkie części na 4K Ultra HD, Blu-Ray i DVD!,                                            Wybuchowy pakiet Rambo;Polska;Ted Kotcheff;Sylvester Stallone, Chris Mulkey, Bruce Greenwoodwięcej;lektornapisy;;5903018622583;DVD;2022-11-24;Rambo Trilogy: Rambo First Blood / Rambo II / Rambo III;USA;1982;Sylvester Stallone, David Morrell, William Sackheim, Michael Kozoll;TV-MA;90, 92, 97;bezpośredni dostęp do scen, menu interaktywne;;;;;keep case;[3xDVD]
33;1745960;Top Gun: Maverick [Blu-Ray];87.3;http://localhost/Kino/prestashop/img/p/33/33.jpg;Val Kilmer,Ed Harris,Tom Cruise,Jon Hamm,James Handy,Jennifer Connelly,Bob Stephenson,Glen Powell,Rachel Winfree,Charles Parnell,James Quach,Jean Louisa Kelly,Miles Teller,Jay Ellis,Nancy DeMars,Brandon Rush,Rachael Markarian,Mobin Khan,Raymond Lee,Kevin Pitcairn,Bashir Salahuddin,Chelsea Harris,Manny Jacinto,John Luder,Gerren Hall,Peter Mark Kendall,Brian Ferguson,Shannon Kane,Jake Picking,Lewis Pullman,Roberta Sparta,Jason Woods,Adam Pepper,Randy Davison,Monica Barbaro,Danny Ramirez,Sergio Briones,Andre Franco,Molly Malin,Chido Nwokocha,Conny Sharp,Austin Bowerman,Joseph Aro,Ernesto Chaverri,Carl Collanus,India Everett,Daniel Aryeh,Landon Gordon,Dana Byrne,Darnell Kirkwood,Ian Gary,Jennifer Messina,Tom Parks,Charlotte Xia,Stephanie Andrea Barron,Douglas Rouillard,Whylip Lee,Penelope Kapudija,Orion James,John Wilcox,Mark Anthony Cox,Kara Wang,Ghadir,Alexandra Kirr,Greg Tarzan Davis,Alexandra Williams,Catherine Shrader Taylor,Chaz Ingram,Madison A. Taylor,Tristan Henry,Doug Lito,Giulia Lupetti,Jack Emmel,Nicole Gilbert,Giancarlo Sta Cruz,Lyliana Wray,Skylar Witte,Jack Schumacher,Ari Huber,Leland Campbell,Alec Williams,John Visser,Janett Salas,John-Jonne Smith,Travis Fitzgerald,Amy S. Johnson,Ryan Kanfer,John Stableforth,Margatet Strabala,Ryan Heilmann,Shantel Limbo,Jason Robert Boles,Norman Ralph Eliasen,Jillian Moray,Lady Conny Sharples,Jill Pancio,Wyomi Reed,Filip Sertic;Jakość:select:0;BLU-RAY:0;-36.56;Akcja , Dramaty;Top Gun: Maverick;Polska;Joseph Kosinski;Val Kilmer, Ed Harris, Tom Cruisewięcej;lektornapisy;Po ponad trzydziestu latach w służbie amerykańskiej marynarki wojennej, jej czołowy pilot, Pete "Maverick" Mitchell jest tam, gdzie być powinien. Jako mistrz w swoim fachu testuje najnowocześniejsze maszyny. Kiedy powraca do TOP GUN, by wyszkolić elitarną grupę absolwentów musi zmierzyć się z duchami przeszłości i stanąć twarzą w twarz z porucznikiem Bradshawem, synem swojego zmarłego przyjaciela "Goose'a". Zaciekła rywalizacja wybucha, gdy piloci przygotowują się do misji. Od wybranych będzie ona wymagała największego poświęcenia.;7321956496055;BLU-RAY;2022-10-31;Top Gun: Maverick;USA, Chiny;2022, 2021;Ehren Kruger, Christopher McQuarrie, Peter Craig, Jim Cash, Jack Epps Jr., Eric Warren Singer, Justin Marks;PG-13;130;bezpośredni dostęp do scen, menu interaktywne;16:9;;1080p;B;blu-ray case;[1xBLU-RAY]
36;91203;Nieśmiertelny [Blu-Ray 4K];109.99;http://localhost/Kino/prestashop/img/p/36/36.jpg;Clancy Brown,James Cosmo,Celia Imrie,Jon Polito,Sean Connery,Christopher Lambert,Hugh Quarshie,Louis Guss,Damien Leake,Roxanne Hart,Christopher Malcolm,Beatie Edney,Peter Diamond,Gordon Sterne,Sheila Gish,Buckley Norris,Ted Maynard,Ian Reddington,Alan North,Sion Tudor Owen,Ron Berglas,Edward Wiley,John Cassady,Alistair Findlay,Ian Tyler,Peter Banks,James McKenna,Anthony Mannino,Anthony Fusco,Corinne Russell,Billy Hartman,Helena Stevens,Nicola Ramsey,Waldo Roeg,Francis Dux,Prince Howell;Jakość:select:0;BLU-RAY 4K:0;0;Przygodowe , Fantasy , Akcja;Nieśmiertelny;Polska;Russell Mulcahy;Clancy Brown, James Cosmo, Celia Imriewięcej;lektornapisy;Connor MacLeod jest nieśmiertelny. To jego dar i przekleństwo. Raniony w walkach nie ginie, ale musi patrzeć jak przemijają jego ukochani. Od ponad 400 lat tuła się po świecie tocząc pojedynki, walcząc w bitwach i obserwując zmienne koleje historii. Wie, że gdzieś u kresu tej drogi czeka go najważniejsza walka z ostatnim z nieśmiertelnych. Zasada jest prosta: nieśmiertelni na przestrzeni wieków walczą ze sobą, eliminując się nawzajem. Ostatni dwaj stoczą zaś bój o Wielką Nagrodę. Jest koniec XX wieku, Nowy Jork, Connor już wie, że zostało ich tylko dwóch. Zbliża się ostateczne rozstrzygnięcie.;5903018622613;BLU-RAY 4K;2022-11-24;Highlander Blu-Ray 4K;Wielka Brytania;1986;Gregory Widen, Larry Ferguson, Peter Bellwood;TV-14;116;bezpośredni dostęp do scen, menu interaktywne;16:9, 1,85:1 anamorficzny;;4K;A, B, C;blu-ray case;[1xBLU-RAY 4K]
60;83944;Rambo. Pierwsza Krew [Blu-Ray 4K];109.99;http://localhost/Kino/prestashop/img/p/60/60.jpg;Sylvester Stallone,Chris Mulkey,Bruce Greenwood,Brian Dennehy,John McLiam,Bill McKinney,Stephen E. Miller,Richard Crenna,Alf Humphreys,Don MacKay,Charles A. Tamburro,Michael Talbott,Stephen Dimopoulos,David Caruso,Gary Hetherington,Alex Kliner,David Petersen,David L. Crowley,Jack Starrett,Donald Adams,Raimund Stamm,Patrick Stack,Robert Metcalfe,Mike Winlaw,Craig Huston,Ian Hutchinson,Amy Alexander,R.G. Miller,Earl Klein,Danny Wozna,Peter Lonstrup,David Menzies,Frank Richter,Grahman L. Galativk;Jakość:select:0;BLU-RAY 4K:0;-70.00000000000001;Przygodowe , Akcja;Wybuchowy pakiet Rambo,                                            Rambo - wszystkie części na 4K Ultra HD, Blu-Ray i DVD!;Polska;Ted Kotcheff;Sylvester Stallone, Chris Mulkey, Bruce Greenwoodwięcej;lektornapisy;Kultowy film kina akcji.John Rambo (Sylvester Stallone), żołnierz jednostek specjalnych Armii Stanów Zjednoczonych, bohater wojny w Wietnamie, po wojnie postanawia odnaleźć przyjaciela z  frontu. W miasteczku, do którego dociera, wdaje się w konflikt z szeryfem. Po ucieczce z aresztu, rozpoczyna samotną wojnę ze ścigającą go policją i Gwardią Narodową. Powstrzymać go może tylko jego dawny dowódca Samuel Trautman (Richard Crenna), który szkolił Rambo w sztuce walki i przetrwania.;5903018622514;BLU-RAY 4K;2022-11-24;Rambo: First Blood Blu-Ray 4K;USA;1982;Sylvester Stallone, David Morrell, William Sackheim, Michael Kozoll;TV-MA;93;bezpośredni dostęp do scen, menu interaktywne;16:9, 2,35:1 anamorficzny;;4K;A, B, C;blu-ray case;[1xBLU-RAY 4K]
64;1160419;Diuna [Blu-Ray 4K]+[Blu-Ray];116.99;http://localhost/Kino/prestashop/img/p/64/64.jpg;Charlotte Rampling,Stellan Skarsg?rd,Josh Brolin,Oscar Isaac,Dave Bautista,Michael Nardone,David Dastmalchian,Javier Bardem,Stephen Collins,Roger Yuan,Neil Bell,Jason Momoa,Rebecca Ferguson,Richard Carter,Marianne Faithfull,Stephen McKinley Henderson,Jean Gilpin,Ellen Dubin,Souad Faress,Chen Chang,Duncan Pow,Sharon Duncan-Brewster,Babs Olusanmokun,Zendaya,Timothée Chalamet,Björn Freiberg,Oliver Ryan,Jimmy Walker,Tachia Newall,Golda Rosheuvel,Seun Shote,Ben Dilloway,Paul Bullion,Charlie Rawes,Chang Chen,Gloria Obianyo,Fehinti Balogun,Károly Baksai,Craig Douglas,Balázs Megyeri,Ferenc Iván Szabó,István Áldott,Peter Sztojanov Jr.,Benjamin Clémentine,Elmi Rashid Elmi,Dora Kápolnai-Schvab,Joelle,Laszlo Szilagyi,Milena Sidorova,János Timkó;Jakość:select:0;BLU-RAY 4K:0;0;Science Fiction;XMAS,                                            Diuna;Polska;Denis Villeneuve;Charlotte Rampling, Stellan Skarsg?rd, Josh Brolinwięcej;lektornapisy;Hit kinowy 2021 roku! Wizualno-muzyczne arcydzieło z gwiazdorską obsadą. Diuna to widowiskowa ekranizacja kultowej powieści Franka Herberta przedstawiająca dzieje krainy Arrakis, zwanej Diuną. Z rozkazu Padyszacha Imperatora planetę przejmują Atrydzi, zaciekli wrogowie władających nią dotychczas Harkonnenów. Zwycięstwo księcia Leto Atrydy jest jednak pozorne - przejęcie planety zostało bowiem ukartowane.;7321931400992;BLU-RAY 4K;2022-01-12;Dune 4K;USA;2021;Eric Roth, Denis Villeneuve, Jon Spaihts, Frank Herbert;PG-13;;bezpośredni dostęp do scen, menu interaktywne;16:9, 2,39:1;;4K, 1080p;A, B, C;blu-ray case;[1xBLU-RAY], [1xBLU-RAY 4K]
31;1745960;Top Gun: Maverick [Blu-Ray 4K];123.86;http://localhost/Kino/prestashop/img/p/31/31.jpg;Val Kilmer,Ed Harris,Tom Cruise,Jon Hamm,James Handy,Jennifer Connelly,Bob Stephenson,Glen Powell,Rachel Winfree,Charles Parnell,James Quach,Jean Louisa Kelly,Miles Teller,Jay Ellis,Nancy DeMars,Brandon Rush,Rachael Markarian,Mobin Khan,Raymond Lee,Kevin Pitcairn,Bashir Salahuddin,Chelsea Harris,Manny Jacinto,John Luder,Gerren Hall,Peter Mark Kendall,Brian Ferguson,Shannon Kane,Jake Picking,Lewis Pullman,Roberta Sparta,Jason Woods,Adam Pepper,Randy Davison,Monica Barbaro,Danny Ramirez,Sergio Briones,Andre Franco,Molly Malin,Chido Nwokocha,Conny Sharp,Austin Bowerman,Joseph Aro,Ernesto Chaverri,Carl Collanus,India Everett,Daniel Aryeh,Landon Gordon,Dana Byrne,Darnell Kirkwood,Ian Gary,Jennifer Messina,Tom Parks,Charlotte Xia,Stephanie Andrea Barron,Douglas Rouillard,Whylip Lee,Penelope Kapudija,Orion James,John Wilcox,Mark Anthony Cox,Kara Wang,Ghadir,Alexandra Kirr,Greg Tarzan Davis,Alexandra Williams,Catherine Shrader Taylor,Chaz Ingram,Madison A. Taylor,Tristan Henry,Doug Lito,Giulia Lupetti,Jack Emmel,Nicole Gilbert,Giancarlo Sta Cruz,Lyliana Wray,Skylar Witte,Jack Schumacher,Ari Huber,Leland Campbell,Alec Williams,John Visser,Janett Salas,John-Jonne Smith,Travis Fitzgerald,Amy S. Johnson,Ryan Kanfer,John Stableforth,Margatet Strabala,Ryan Heilmann,Shantel Limbo,Jason Robert Boles,Norman Ralph Eliasen,Jillian Moray,Lady Conny Sharples,Jill Pancio,Wyomi Reed,Filip Sertic;Jakość:select:0;BLU-RAY 4K:0;0;Akcja , Dramaty;Top Gun: Maverick;Polska;Joseph Kosinski;Val Kilmer, Ed Harris, Tom Cruisewięcej;lektornapisy;Po ponad trzydziestu latach w służbie amerykańskiej marynarki wojennej, jej czołowy pilot, Pete "Maverick" Mitchell jest tam, gdzie być powinien. Jako mistrz w swoim fachu testuje najnowocześniejsze maszyny. Kiedy powraca do TOP GUN, by wyszkolić elitarną grupę absolwentów musi zmierzyć się z duchami przeszłości i stanąć twarzą w twarz z porucznikiem Bradshawem, synem swojego zmarłego przyjaciela "Goose'a". Zaciekła rywalizacja wybucha, gdy piloci przygotowują się do misji. Od wybranych będzie ona wymagała największego poświęcenia.;7321956517477;BLU-RAY 4K;2022-10-31;Top Gun: Maverick 4K;USA, Chiny;2022, 2021;Ehren Kruger, Christopher McQuarrie, Peter Craig, Jim Cash, Jack Epps Jr., Eric Warren Singer, Justin Marks;PG-13;130;bezpośredni dostęp do scen, menu interaktywne;16:9;HDR10;4K;A, B, C;blu-ray case;[1xBLU-RAY 4K]
71;12593682;Bullet Train [Blu-Ray];127.99;http://localhost/Kino/prestashop/img/p/71/71.jpg;Michael Shannon,Brad Pitt,Michelle Lee,Sandra Bullock,Joey King,Hiroyuki Sanada,Pasha D. Lychnikoff,Aaron Taylor-Johnson,Logan Lerman,Masi Oka,Brian Tyree Henry,Arnold Chun,David Leitch,Jim Garrity,Jason Matthew Smith,Nancy Daly,Zazie Beetz,Andrew Koji,Jenson Cheng,Nobuaki Shimamoto,Tania Verafield,Karen Fukuhara,Yoshi Sudarso,Naomi Matsuda,Bad Bunny,Johanna Watts,Benmio McCrea,Pancho Cardena,Minchi Murakami,Kaori Taketani,Garland Scott,Kevin Akiyoshi Ching,Toshitaka Katsumi,Emelina Adams,Ian Gabriel Martinez,Julio Gabay,Andrea Munoz,Primus Johnson,Miles Marz,Parker Lin,Zooey Miyoshi,Kamil Aydin;Jakość:select:0;BLU-RAY:0;0;Akcja , Komedie , Thrillery;;Wielka Brytania;David Leitch;Michael Shannon, Brad Pitt, Michelle Leewięcej;napisy;;5050629427837;BLU-RAY;2022-10-24;Bullet Train;USA;2022;Kôtarô Isaka, Zak Olkewicz;R;126;;16:9, 2,39:1;;1080p;B;blu-ray case;[1xBLU-RAY]
35;1745960;Top Gun: Kolekcja 2 Filmów [2xBlu-Ray];129.99;http://localhost/Kino/prestashop/img/p/35/35.jpg;Val Kilmer,Ed Harris,Tom Cruise,Jon Hamm,James Handy,Jennifer Connelly,Bob Stephenson,Glen Powell,Rachel Winfree,Charles Parnell,James Quach,Jean Louisa Kelly,Miles Teller,Jay Ellis,Nancy DeMars,Brandon Rush,Rachael Markarian,Mobin Khan,Raymond Lee,Kevin Pitcairn,Bashir Salahuddin,Chelsea Harris,Manny Jacinto,John Luder,Gerren Hall,Peter Mark Kendall,Brian Ferguson,Shannon Kane,Jake Picking,Lewis Pullman,Roberta Sparta,Jason Woods,Adam Pepper,Randy Davison,Monica Barbaro,Danny Ramirez,Sergio Briones,Andre Franco,Molly Malin,Chido Nwokocha,Conny Sharp,Austin Bowerman,Joseph Aro,Ernesto Chaverri,Carl Collanus,India Everett,Daniel Aryeh,Landon Gordon,Dana Byrne,Darnell Kirkwood,Ian Gary,Jennifer Messina,Tom Parks,Charlotte Xia,Stephanie Andrea Barron,Douglas Rouillard,Whylip Lee,Penelope Kapudija,Orion James,John Wilcox,Mark Anthony Cox,Kara Wang,Ghadir,Alexandra Kirr,Greg Tarzan Davis,Alexandra Williams,Catherine Shrader Taylor,Chaz Ingram,Madison A. Taylor,Tristan Henry,Doug Lito,Giulia Lupetti,Jack Emmel,Nicole Gilbert,Giancarlo Sta Cruz,Lyliana Wray,Skylar Witte,Jack Schumacher,Ari Huber,Leland Campbell,Alec Williams,John Visser,Janett Salas,John-Jonne Smith,Travis Fitzgerald,Amy S. Johnson,Ryan Kanfer,John Stableforth,Margatet Strabala,Ryan Heilmann,Shantel Limbo,Jason Robert Boles,Norman Ralph Eliasen,Jillian Moray,Lady Conny Sharples,Jill Pancio,Wyomi Reed,Filip Sertic;Jakość:select:0;BLU-RAY:0;6.13000000000001;Dramaty , Akcja;Top Gun: Maverick;Polska;Joseph Kosinski;Val Kilmer, Ed Harris, Tom Cruisewięcej;lektornapisy;Po ponad trzydziestu latach w służbie amerykańskiej marynarki wojennej, jej czołowy pilot, Pete "Maverick" Mitchell jest tam, gdzie być powinien. Jako mistrz w swoim fachu testuje najnowocześniejsze maszyny. Kiedy powraca do TOP GUN, by wyszkolić elitarną grupę absolwentów musi zmierzyć się z duchami przeszłości i stanąć twarzą w twarz z porucznikiem Bradshawem, synem swojego zmarłego przyjaciela "Goose'a". Zaciekła rywalizacja wybucha, gdy piloci przygotowują się do misji. Od wybranych będzie ona wymagała największego poświęcenia.;7321956446173;BLU-RAY;2022-10-31;Top Gun 2 Movie Collection;USA, Chiny;2021, 2022;Ehren Kruger, Christopher McQuarrie, Peter Craig, Jim Cash, Jack Epps Jr., Eric Warren Singer, Justin Marks;PG-13;130;bezpośredni dostęp do scen, menu interaktywne;16:9;;1080p;B;blu-ray case;[2xBLU-RAY]
50;111161;Skazani na Shawshank (steelbook) [Blu-Ray 4K]+[Blu-Ray];149.99;http://localhost/Kino/prestashop/img/p/50/50.jpg;Clancy Brown,Morgan Freeman,William Sadler,Mark Rolston,Don McManus,Bob Gunton,Ned Bellamy,Tim Robbins,Gil Bellows,James Whitmore,Jeffrey DeMunn,Jude Ciccolella,David Proval,V.J. Foster,Ken Magee,Bill Bolender,Joseph Ragno,Brian Libby,Larry Brandenburg,Paul McCrane,Frank Medrano,Neil Summers,Paul Kennedy,Dana Snyder,Dion Anderson,Neil Giuntoli,Gary Lee Davis,Brian Brophy,Brian Delate,Rohn Thomas,Morgan Lund,Alfonso Freeman,Vincent Foster,Gordon Greene,Dorothy Silver,Robert Haley,James Kisicki,John Horton,Scott Mann,Mack Miles,Claire Slemmer,Joe Pecoraro,Donald Zinn,Renee Blaine,John E. Summers,Alan R. Kessler,Cornell Wallace,Harold E. Cope Jr.,John D. Craig,Eugene C. DePasquale,Ron Newell,John R. Woodward,Chuck Brauchler,Charlie Kearns,Rob Reider;Jakość:select:0;BLU-RAY 4K:0;0;Dramaty;;Hiszpania;Frank Darabont;Clancy Brown, Morgan Freeman, William Sadlerwięcej;lektornapisy;Wybitna adaptacja opowiadania Stephena Kinga, nominowana do siedmiu nagród Akademii Filmowej? teraz w doskonałej jakości obrazu i dźwięku 4K UHD. Skazany na dożywocie Red (Morgan Freeman) doskonale zna więzienie Shawshank. Nowy więzień Andy (Tim Robbins) przynosi nadzieję i odmianę wszystkim więźniom.;8717418592332;BLU-RAY 4K;;The Shawshank Redemption 4K;USA;1994;Stephen King, Frank Darabont;TV-14;93;bezpośredni dostęp do scen, menu interaktywne;16:9, 1,85:1 anamorficzny;HDR10;4K, 1080p;A, B, C;steelbook;[1xBLU-RAY], [1xBLU-RAY 4K]
52;133093;Matrix (Titans of Cult) (steelbook) [Blu-Ray 4K]+[2xBlu-Ray];149.99;http://localhost/Kino/prestashop/img/p/52/52.jpg;Laurence Fishburne,Robert Taylor,Keanu Reeves,Joe Pantoliano,Hugo Weaving,Carrie-Anne Moss,Matt Doran,David Aston,Bill Young,Anthony Ray Parker,Paul Goddard,Marc Aden Gray,Marcus Chong,Belinda McClory,Robert Simper,Fiona Johnson,Steve Dodd,Julian Arahanga,Gloria Foster,Deni Gordon,Tamara Brown,David O'Connor,Harry Lawrence,Nigel Harbach,Rowan Witt,Lawrence Woodward,Ada Nicodemou,Luke Quinton,Bernard Ledger,Chris Pattinson,Eleanor Witt,Janaya Pender,Adryn White,Natalie Tjen,Jeremy Ball,Michael Butcher;Jakość:select:0;BLU-RAY 4K:0;0;Akcja , Science Fiction;;Hiszpania;Lana Wachowski, Lilly Wachowski;Laurence Fishburne, Robert Taylor, Keanu Reeveswięcej;lektornapisy;;8717418587468;BLU-RAY 4K;;The Matrix;USA;1999;Lilly Wachowski, Lana Wachowski;R;136;bezpośredni dostęp do scen, menu interaktywne;16:9;HDR10, Dolby Vision;4K, 1080p;A, B, C;steelbook;[1xBLU-RAY], [1xBLU-RAY 4K]
37;83944;Rambo Trylogia [3xBlu-Ray];179.99;http://localhost/Kino/prestashop/img/p/37/37.jpg;Sylvester Stallone,Chris Mulkey,Bruce Greenwood,Brian Dennehy,John McLiam,Bill McKinney,Stephen E. Miller,Richard Crenna,Alf Humphreys,Don MacKay,Charles A. Tamburro,Michael Talbott,Stephen Dimopoulos,David Caruso,Gary Hetherington,Alex Kliner,David Petersen,David L. Crowley,Jack Starrett,Donald Adams,Raimund Stamm,Patrick Stack,Robert Metcalfe,Mike Winlaw,Craig Huston,Ian Hutchinson,Amy Alexander,R.G. Miller,Earl Klein,Danny Wozna,Peter Lonstrup,David Menzies,Frank Richter,Grahman L. Galativk;Jakość:select:0;BLU-RAY:0;0;Thrillery , Akcja , Przygodowe;Wybuchowy pakiet Rambo,                                            Rambo - wszystkie części na 4K Ultra HD, Blu-Ray i DVD!;Polska;Ted Kotcheff;Sylvester Stallone, Chris Mulkey, Bruce Greenwoodwięcej;lektornapisy;;5903018622590;BLU-RAY;2022-11-24;Rambo Trilogy: Rambo First Blood / Rambo II / Rambo III;USA;1982;Sylvester Stallone, David Morrell, William Sackheim, Michael Kozoll;TV-MA;93, 95, 101;bezpośredni dostęp do scen, menu interaktywne;;;1080p;B;blu-ray case;[3xBLU-RAY]
